KRZAST	KSTRANA	PORCISLO	JMENO	PRIJMENI	TITULPRED	TITULZA	VEK	POVOLANI	BYDLISTEN	PSTRANA	NSTRANA	PLATNOST	POCHLASU	POCPROC	MANDAT	PORADIMAND	PORADINAHR	POHLAVI	ROK	VSTRANA
1	21	25	Ondřej	Kaprálek			18	student	Odolena Voda	720	720	A						M	2024	720
1	21	26	Martin	Vlček			39	grafik, UI/UX designér	Mělník	720	720	A						M	2024	720
1	21	27	Jaroslav	Holeček	Ing.		31	učitel, programátor, OSVČ, trenér badmintonu	Kladno	720	720	A						M	2024	720
1	21	28	Michal	Bláha			51	ředitel organizace Hlídač státu, poradce vicepremiéra pro digitalizaci, učitel, podnikatel	Mnichovice	720	720	A						M	2024	720
1	21	29	Jiří	Bradna	Bc.		38	pracovník v bance	Benešov	720	720	A						M	2024	720
1	21	30	Pavlína	Kešnerová			48	osoba pečující	Králův Dvůr	720	720	A						F	2024	720
1	21	31	Helena	Straková	Mgr. Ing.		41	ministerský rada na Ministerstvu životního prostředí	Černošice	720	720	A						F	2024	720
1	21	32	Jana	Szeryňská			48	marketing associate	Neratovice	720	720	A						F	2024	720
1	21	33	Michael	Karafiát			53	OSVČ - poradenská činnost	Praskolesy	720	720	A						M	2024	720
1	21	34	Jan	Houdek	Bc.		25	učitel	Votice	720	720	A						M	2024	720
1	21	35	Jaroslav	Hošek	Ing.		38	softwarový inženýr	Hořovice	99	720	A						M	2024	720
1	21	36	Kryštof	Kreisinger	Ing. arch.		39	architekt	Hořovice	99	720	A						M	2024	720
1	21	37	Vendula	Kučerová			30	pracovnice v sociálních službách	Slaný	99	720	A						F	2024	720
1	21	38	Tomáš	Burda	Mgr.		41	učitel angličtiny na SŠ, překladatel	Čáslav	720	720	A						M	2024	720
1	21	39	Marek	Novák			59	údržbář, OSVČ pekařství	Radonice	720	720	A						M	2024	720
1	21	40	Lukáš	Pacholík	Ing.		30	daňový konzultant	Vlašim	99	720	A						M	2024	720
1	21	41	Radek	Bydžovský	Bc.		24	student	Čáslav	720	720	A						M	2024	720
1	21	42	Casey	Mason			33	SEO content specialist	Kralupy nad Vltavou	720	720	A						M	2024	720
1	21	43	Matouš	Adamů			26	manažer projektu a dodávek	Mladá Boleslav	720	720	A						M	2024	720
1	21	44	Jakub	Kopecký		DiS.	34	zdravotnický záchranář	Zlonice	99	720	A						M	2024	720
1	21	45	Tomáš	Laňka	Bc.		34	předseda Komise pro životní prostředí	Rakovník	720	720	A						M	2024	720
1	21	46	Patrick	Zandl			50	podnikatel v oblasti umělé inteligence	Brandýs nad Labem-Stará Boleslav	720	720	A						M	2024	720
1	21	47	Pavel	Kešner			29	podnikatel	Králův Dvůr	720	720	A						M	2024	720
1	21	48	Jiřina	Procházková	Mgr.		41	učitelka na ZŠ	Nymburk	720	720	A						F	2024	720
1	21	49	Radek	Klempera	Ing. Mgr.		50	ekonom a právník, zastupitel města Benešov	Benešov	99	720	A						M	2024	720
1	21	50	Barbora	Částová	Mgr.		33	specialistka e-commerce	Kladno	720	720	A						F	2024	720
1	21	51	Daniel	Kopecký	Ing.		33	učitel, programátor, chemik	Poděbrady	720	720	A						M	2024	720
1	21	52	Dominika	Poživilová Michailidu	MgA.		44	zemědělkyně, výtvarnice	Krnsko	720	720	A						F	2024	720
1	21	53	Veronika	Hažlinská	Bc.		28	porodní asistentka	Kladno	720	720	A						F	2024	720
1	21	54	Vladimír	Bobek	Ing.		47	Chief Risk Officer	Řevnice	99	720	A						M	2024	720
1	21	55	Radek	Černohous			58	operátor pro obsluhu a technickou údržbu výrobní linky	Braškov	720	720	A						M	2024	720
1	21	56	Jan	Bezpalec			44	inženýr datových sítí	Mníšek pod Brdy	99	720	A						M	2024	720
1	21	57	Jan	Lukášek	Bc.		45	zemědělský podnikatel	Kmetiněves	720	720	A						M	2024	720
1	21	58	Adéla	Richterová			35	konzultantka	Čerčany	99	720	A						F	2024	720
1	21	59	Miroslav	Dvořák	Ing. Mgr.	MBA	52	manažer	Vestec	720	720	A						M	2024	720
1	21	60	Robin	Jiráň	Ing.		35	pojistný matematik	Kutná Hora	720	720	A						M	2024	720
1	21	61	Martin	Burian	Mgr.		37	pracovník v Národní technické knihovně	Kladno	99	720	A						M	2024	720
1	21	62	Jan	Abrahám	Bc.	MBA	42	pracovník v operativním nákupu	Podluhy	720	720	A						M	2024	720
1	21	63	Jan	Prokop			43	IT specialista	Brandýs nad Labem-Stará Boleslav	720	720	A						M	2024	720
1	21	64	Petr	Petřík	RNDr.	Ph.D.	48	pracovník Akademie věd ČR, vysokoškolský pedagog	Čelákovice	99	720	A						M	2024	720
1	21	65	Jan	Slavíček			43	procesní inženýr	Suchdol	720	720	A						M	2024	720
1	21	66	Václav	Kubaljak	Bc.		35	účetní	Bystřice	720	720	A						M	2024	720
1	21	67	František	Kopřiva			28	konzultant	Mladá Boleslav	720	720	A						M	2024	720
1	21	68	Jiří	Lehejček	Mgr. Ing.	Ph.D.	37	VŠ pedagog, přírodovědec, vedoucí polárních expedic, náměstek ministra životního prostředí	Strančice	720	720	A						M	2024	720
1	21	69	Michal	Hažlinský	Ing.		38	architekt datových sítí, zastupitel města Kladna	Kladno	720	720	A						M	2024	720
1	22	1	Jindřich	Havelka	Mgr. Bc.	DiS., MBA	50	záchranář, člen Českého červeného kříže	Trhové Dušníky	47	47	A						M	2024	1644
1	22	2	Pavel	Havránek	Bc.		49	zastupitel obce Ptice, místopředseda ČSSD, finanční manažer	Ptice	759	759	A						M	2024	1644
1	22	3	Zdeněk	Štefek	Ing.		49	vedoucí oddělení informačních technologií	Buštěhrad	47	47	A						M	2024	1644
1	22	4	Dana	Smejkalová			59	zastupitelka města Kralupy nad Vltavou, předsedkyně kontrolního výboru	Kralupy nad Vltavou	759	759	A						F	2024	1644
1	22	5	Tereza	Čechová Humpolcová	Mgr. Ing.	Ph.D.	37	učitelka gymnázia	Tišice	47	47	A						F	2024	1644
1	22	6	Jan	Tvrdý			54	podnikatel	Zdiby	99	759	A						M	2024	1644
1	22	7	Václav	Melša			55	obchodní zástupce	Rohozec	47	47	A						M	2024	1644
1	22	8	Jana	Dunajová			60	investiční poradkyně	Královice	759	759	A						F	2024	1644
1	22	9	Pavel	Hubený			70	starosta obce Hudlice	Hudlice	47	47	A						M	2024	1644
1	22	10	Lukáš	Bouma			42	koordinátor ve výrobě	Mnichovo Hradiště	2	2	A						M	2024	1644
1	22	11	Miloslava	Vostrá	Ing. Bc.		59	osoba samostatně výdělečně činná	Braškov	47	47	A						F	2024	1644
1	22	12	Alena	Blahůšková	MUDr.		55	lékařka	Kralupy nad Vltavou	99	759	A						F	2024	1644
1	22	13	David	Kváč	Ing.		43	autotronik	Lysá nad Labem	47	47	A						M	2024	1644
1	22	14	Jiří	Tuček			52	řidič autobusu	Svojetín	99	759	A						M	2024	1644
1	22	15	Jiří	Urban	Bc.		54	ministerský rada - Ministerstvo školství, mládeže a tělovýchovy	Vrbčany	47	47	A						M	2024	1644
1	22	16	Petr	Buřič			36	správce areálu budovy	Mnichovo Hradiště	2	2	A						M	2024	1644
1	22	17	Zdeněk	Karger	JUDr.		60	právník	Mladá Boleslav	47	47	A						M	2024	1644
1	22	18	Tomáš	Kalvach			53	předseda TJ Sparta Mratín	Neratovice	99	759	A						M	2024	1644
1	22	19	Pavel	Klátil			51	jednatel společnosti	Rakovník	99	47	A						M	2024	1644
1	22	20	Zdeňka	Hlavničková			71	administrativní pracovnice	Lužce	759	759	A						F	2024	1644
1	22	21	Simona	Pospíšilová			44	oblastní ředitelka humanitární organizace Příbram	Příbram	47	47	A						F	2024	1644
1	22	22	Michal	Budlovský			56	stavební technik	Benešov	47	47	A						M	2024	1644
1	22	23	Petr	Los			45	osoba samostatně výdělečně činná	Kralupy nad Vltavou	99	759	A						M	2024	1644
1	22	24	Milan	Nezhyba			65	opravář zemědělských strojů	Choteč	47	47	A						M	2024	1644
1	22	25	Ladislav	Hloušek			59	strojvedoucí	Žižice	759	759	A						M	2024	1644
1	22	26	Jan	Klán	Mgr.		41	sociolog, analytik, publicista	Kutná Hora	47	47	A						M	2024	1644
1	22	27	Bedřich	Krejza			53	vlakvedoucí	Kralupy nad Vltavou	759	759	A						M	2024	1644
1	22	28	Ivan	Cinka	Mgr.		67	novinář	Benešov	47	47	A						M	2024	1644
1	22	29	Patricie	Kleinerová			48	zapisovatelka	Tuchlovice	2	2	A						F	2024	1644
1	22	30	Alena	Grospičová			67	důchodkyně	Mladá Boleslav	47	47	A						F	2024	1644
1	22	31	Martin	Zrůst			40	osoba samostatně výdělečně činná	Kolín	99	759	A						M	2024	1644
1	22	32	Zdeněk	Milata	Mgr.		44	vychovatel OVT-OOV, předseda OV KSČM, předseda bytového družstva	Milovice	47	47	A						M	2024	1644
1	22	33	Josef	Zahradník			39	dělník ve výrobě, obsluha linky	Zruč nad Sázavou	47	47	A						M	2024	1644
1	22	34	Josef	Hála	RSDr.		71	důchodce	Jince	47	47	A						M	2024	1644
1	22	35	Karel	Brich			48	operátor logistiky	Mladá Boleslav	47	47	A						M	2024	1644
1	22	36	Petra	Chaloupková			49	místostarostka obce Hudlice	Hudlice	99	47	A						F	2024	1644
1	22	37	Jiří	Reichel	Ing.		60	středoškolský učitel	Vrdy	47	47	A						M	2024	1644
1	22	38	Josef	Dovolil	Ing.		67	podnikatel	Mladá Boleslav	47	47	A						M	2024	1644
1	22	39	Pavel	Kováčik	Ing.		69	důchodce	Líbeznice	47	47	A						M	2024	1644
1	22	40	Adam	Nainar	Bc.		23	vysokoškolský student	Hostivice	47	47	A						M	2024	1644
1	22	41	Aleš	Sekera			31	vedoucí údržby	Křesetice	47	47	A						M	2024	1644
1	22	42	Josef	Zach	Ing.		52	osoba samostatně výdělečně činná - osobní ostraha majetku a osob	Velký Osek	47	47	A						M	2024	1644
1	22	43	Jiřina	Humlová	Mgr.		66	právník	Příbram	47	47	A						F	2024	1644
1	22	44	Anna	Pavlíková			22	servírka	Nové Dvory	47	47	A						F	2024	1644
1	22	45	Tomáš	Tomsa			46	elektrotechnik	Mělník	47	47	A						M	2024	1644
1	22	46	Lenka	Labudová	Mgr.		58	vrchní sestra pečovatelské služby	Březnice	99	47	A						F	2024	1644
1	22	47	Rostislav	Pátek			60	invalidní důchodce	Mutějovice	47	47	A						M	2024	1644
1	22	48	Zdeněk	Thuma			66	důchodce	Nové Strašecí	47	47	A						M	2024	1644
1	22	49	Kamil	Hladík			36	datový analytik	Stochov	99	47	A						M	2024	1644
1	22	50	Stanislav	Blažek			46	strážník městské policie	Milovice	47	47	A						M	2024	1644
1	22	51	Michal	Hromas			54	osoba samostatně výdělečně činná	Rudná	99	759	A						M	2024	1644
1	22	52	Josef	Pavlis			48	řidič - čištění a údržba zeleně	Beroun	99	47	A						M	2024	1644
1	22	53	Antonín	Prchal			48	řidič	Benešov	47	47	A						M	2024	1644
1	22	54	Václav	Vajchr	Ing.		57	ředitel soukromé firmy	Rakovník	47	47	A						M	2024	1644
1	22	55	Jan	Pešek	Ing.		60	policista ve výslužbě	Poděbrady	47	47	A						M	2024	1644
1	22	56	Václav	Šíma	Ing.		61	osoba samostatně výdělečně činná	Nymburk	99	47	A						M	2024	1644
1	22	57	Aleš	Haluska			41	řidič, radní města Rožmitál pod Třemšínem	Rožmitál pod Třemšínem	47	47	A						M	2024	1644
1	22	58	Stanislav	Burgr			42	invalidní důchodce	Velké Přílepy	47	47	A						M	2024	1644
1	22	59	Pavel	Houda			51	zprostředkování obchodu a služeb	Slaný	99	47	A						M	2024	1644
1	22	60	Pavlína	Hladíková			56	osoba samostatně výdělečně činná - administrativní činnost	Kolín	47	47	A						F	2024	1644
1	22	61	Martin	Škorpík	Ing.		62	jednatel společnosti	Kolín	47	47	A						M	2024	1644
1	22	62	Zdeňka	Hajleková	Ing.		65	lesní inženýrka	Brandýs nad Labem-Stará Boleslav	47	47	A						F	2024	1644
1	22	63	Lukáš	Malý			45	podnikatel v oboru automotive	Dolní Břežany	47	47	A						M	2024	1644
1	22	64	Jozef	Šedo			50	koordinátor	Mladá Boleslav	47	47	A						M	2024	1644
1	22	65	Josef	Sova	Bc.	DiS.	51	městský strážník	Kutná Hora	47	47	A						M	2024	1644
1	22	66	Boris	Podhorský			53	expedient	Český Brod	47	47	A						M	2024	1644
1	22	67	Stanislav	Šrámek			67	důchodce	Podolanka	47	47	A						M	2024	1644
1	22	68	Jiří	Čvančara	Ing.		70	osoba samostatně výdělečně činná	Kostelec nad Černými lesy	47	47	A						M	2024	1644
1	22	69	František	Kovář			71	technolog výroby	Mladá Boleslav	47	47	A						M	2024	1644
1	22	70	Ladislav	Popelka			72	důchodce	Horoměřice	47	47	A						M	2024	1644
1	36	1	Tomáš	Franěk			37	místostarosta obce, manažer, poradce pro evropské záležitosti, předseda hnutí	Milý	1288	1288	A						M	2024	1288
1	36	2	Sandra	Dubská			33	administrativní pracovnice	Milý	1288	1288	A						F	2024	1288
1	36	3	Josef	Sýkora			55	technik	Benešov	1288	1288	A						M	2024	1288
1	36	4	Natálie	Skoupá			21	operátor výroby	Hradečno	1288	1288	A						F	2024	1288
1	36	5	Jiří	Gerhardt			22	kontrolor kvality, technik, závodník	Milý	1288	1288	A						M	2024	1288
1	36	6	Miroslava	Kronková			54	kuchařka	Smečno	99	1288	A						F	2024	1288
1	36	7	Robert	Málek			58	podnikatel	Libeř	1288	1288	A						M	2024	1288
1	36	8	Martin	Hyhlík			41	umělec	Březová-Oleško	1288	1288	A						M	2024	1288
1	36	9	Michal	Pavlík			28	mechanik	Benátky nad Jizerou	1288	1288	A						M	2024	1288
1	36	10	Marie	Oláhová			34	barmanka, aktivistka pro ochranu přírody	Smečno	99	1288	A						F	2024	1288
1	36	11	Antonín	Procházka			30	vývojář softwaru	Benátky nad Jizerou	99	1288	A						M	2024	1288
1	36	12	Tomáš	Peroutka			48	řidič, realitní makléř	Libušín	99	1288	A						M	2024	1288
1	36	13	Pavel	Krob			53	řidič autobusu	Kladno	99	1288	A						M	2024	1288
1	39	1	Tomáš	Helebrant	PhDr.	MBA	50	poslanec Poslanecké sněmovny ČR	Dobříš	768	768	A						M	2024	768
1	39	2	Jiří	Bouška	Ing.		45	primátor Statutárního města Mladá Boleslav	Mladá Boleslav	99	768	A						M	2024	768
1	39	3	Petr	Kowanda	Bc.		29	místostarosta města Mělník	Mělník	768	768	A						M	2024	768
1	39	4	František	Bureš	Mgr.		29	statutární náměstek primátora	Kladno	768	768	A						M	2024	768
1	39	5	Jan	Konvalinka	Mgr.		40	starosta Příbrami	Příbram	99	768	A						M	2024	768
1	39	6	Jaroslava	Pokorná Jermanová	Ing.		54	poslankyně Evropského parlamentu	Benešov	768	768	A						F	2024	768
1	39	7	Milan	Pour	Ing.		59	starosta Milovic	Milovice	768	768	A						M	2024	768
1	39	8	Roman	Štěrba	doc. Dr. Ing.	MBA	52	železničář	Čelákovice	768	768	A						M	2024	768
1	39	9	Irena	Mastná	Ing.		40	projektantka, radní města Beroun	Beroun	768	768	A						F	2024	768
1	39	10	Drahomír	Blažej	Ing.	MBA	62	dopravní pilot	Čáslav	768	768	A						M	2024	768
1	39	11	Igor	Karen	MUDr.		60	praktický lékař a diabetolog	Lysá nad Labem	768	768	A						M	2024	768
1	39	12	František	Petrtýl	Ing.		65	poslanec Poslanecké sněmovny ČR	Mladá Boleslav	768	768	A						M	2024	768
1	39	13	Miroslav	Samaš			58	obchodní zástupce	Nový Dům	768	768	A						M	2024	768
1	39	14	Dita	Mlynářová	MUDr. Mgr.	LL.M.	52	lékařka, právnička	Kolín	99	768	A						F	2024	768
1	39	15	Robert	Bezděk	JUDr.	CSc.	60	právník	Kladno	768	768	A						M	2024	768
1	39	16	Pavel	Babiš			49	MP Praha, zastupitel města Bystřice	Bystřice	768	768	A						M	2024	768
1	39	17	Andrea	Brzobohatá		MBA	53	zakladatelka spolku pro lidi po amputaci	Sluštice	768	768	A						F	2024	768
1	39	18	Tomáš	Pekárek		MBA	41	vědecký pracovník, podnikatel	Kralupy nad Vltavou	768	768	A						M	2024	768
1	39	19	Petr	Lošek	Ing. Bc.		41	zástupce ředitele školy	Církvice	768	768	A						M	2024	768
1	39	20	Martin	Herman		MPA	54	OSVČ, krajský zastupitel	Ovčáry	768	768	A						M	2024	768
1	39	21	Radek	Vondráček			52	1. místostarosta města Slaný	Slaný	768	768	A						M	2024	768
1	39	22	Adriena	Gabrielová	Mgr.		51	právnička	Nymburk	768	768	A						F	2024	768
1	39	23	Jaroslav	Trachta	Mgr.		57	technik TZB	Králův Dvůr	768	768	A						M	2024	768
1	39	24	Karel	Kárník	Mgr.		49	odborný rada	Kolín	768	768	A						M	2024	768
1	39	25	Michaela	Mourková			46	radní města Mělník, realitní makléř	Mělník	768	768	A						F	2024	768
1	39	26	Jindřich	Neumann			69	podnikatel	Postřižín	768	768	A						M	2024	768
1	39	27	Barbora	Daňhová	MUDr.	MHA	50	lékařka	Příbram	768	768	A						F	2024	768
1	39	28	Petr	Šajner			58	revizní technik	Rakovník	768	768	A						M	2024	768
1	39	29	Jiří	Haspeklo	Ing.		66	místostarosta města Benátky nad Jizerou	Benátky nad Jizerou	768	768	A						M	2024	768
1	39	30	Josef	Viktora	Ing.		74	místostarosta města Kutná Hora	Kutná Hora	768	768	A						M	2024	768
1	39	31	Jiří	Kukla	Ing.		66	majitel realitní kanceláře	Kutná Hora	768	768	A						M	2024	768
1	39	32	Petr	Karban	Ing.		57	podnikatel	Hořovice	768	768	A						M	2024	768
1	39	33	Václav	Hájek			67	pracující senior	Český Brod	768	768	A						M	2024	768
1	39	34	Dana	Doksanská	Ing.		65	podnikatel	Unhošť	768	768	A						F	2024	768
1	39	35	Petr	Rotter	Ing.		53	specialista správy majetku	Příbram	768	768	A						M	2024	768
1	39	36	Vít	Ortmann	Ing.		48	ředitel IT společnosti	Rakovník	768	768	A						M	2024	768
1	39	37	Jiří	Zahradník	Ing.		73	důchodce	Senohraby	768	768	A						M	2024	768
1	39	38	Jaroslav	Verner	Ing.		67	důchodce	Bělá pod Bezdězem	768	768	A						M	2024	768
1	39	39	Alice	Vavřinová	Bc.		50	nákupčí	Čáslav	768	768	A						F	2024	768
1	39	40	Zdeněk	Šifta			53	koordinátor	Oskořínek	768	768	A						M	2024	768
1	39	41	Stanislav	Berkovec	Mgr.		68	poslanec Poslanecké sněmovny ČR	Slaný	768	768	A						M	2024	768
1	39	42	Karel	Zakar			64	fotograf	Králův Dvůr	768	768	A						M	2024	768
1	39	43	Jana	Kuncířová	Mgr.	MSc.	60	ředitelka Spirály pomoci o.p.s.	Kolín	768	768	A						F	2024	768
1	39	44	Pavel	Bláha			60	podnikatel	Velké Přílepy	768	768	A						M	2024	768
1	39	45	Jan	Šach			45	facility manager	Nová Ves	768	768	A						M	2024	768
1	39	46	Monika	Šramotová Tesařová	Bc.		45	OSVČ	Hořovičky	768	768	A						F	2024	768
1	39	47	Markéta	Čermáková	Ing.	MBA	55	vrchní rada	Dobříš	768	768	A						F	2024	768
1	39	48	Radka Alexandra	Salzmannová			67	OSVČ	Benešov	768	768	A						F	2024	768
1	39	49	Petr	Servus			46	náměstek primátora	Mladá Boleslav	768	768	A						M	2024	768
1	39	50	Šárka	Vrtišková	Bc.		37	sociální pracovnice	Vlašim	768	768	A						F	2024	768
1	39	51	Martina	Šantrůčková	Bc.		44	Vzdělávací institut Středočeského kraje – organizační pracovník	Nymburk	768	768	A						F	2024	768
1	39	52	Vladislav	Konvalinka		MBA	37	radní města Slaný	Slaný	768	768	A						M	2024	768
1	39	53	Josef	Kowanda			28	podnikatel	Mělník	768	768	A						M	2024	768
1	39	54	Petr	Šmejkal	Bc.		38	hlavní stavbyvedoucí/Construction manager	Český Brod	768	768	A						M	2024	768
1	39	55	František	Holcman			45	podnikatel	Čelákovice	768	768	A						M	2024	768
1	39	56	Jiřina	Michalová	Ing.		72	důchodce	Příbram	768	768	A						F	2024	768
1	39	57	Rastislav	Žumár			41	podnikatel	Roztoky	768	768	A						M	2024	768
1	39	58	Petr	Kožený	Bc.		47	pověřený strážník městské policie Mnichovo Hradiště	Mnichovo Hradiště	768	768	A						M	2024	768
1	39	59	Josef	Bonaventura	Ing.		71	člen Krajské kontrolní komise	Lysá nad Labem	768	768	A						M	2024	768
1	39	60	Pavla	Riegelová	Mgr.		57	odborný rada	Příbram	99	768	A						F	2024	768
1	39	61	Ludomír	Landa	Bc.		66	ředitel dopravní společnosti	Unhošť	99	768	A						M	2024	768
1	39	62	Martin	Mráz			55	obchodní manažer	Žiželice	768	768	A						M	2024	768
1	39	63	Jiří	Kuřák			37	bezpečnostní pracovník	Odolena Voda	768	768	A						M	2024	768
1	39	64	Drahomíra	Šindelářová			75	předsedkyně SZP Rakovník	Rakovník	768	768	A						F	2024	768
1	39	65	Tomáš	Kadlec	Ing.	MBA	50	projektový manažer	Kladno	768	768	A						M	2024	768
1	39	66	Anna	Karbanová			55	vedoucí prodejny	Hořovice	768	768	A						F	2024	768
1	39	67	Anežka	Černá			72	zastupitelka města Unhošť	Unhošť	768	768	A						F	2024	768
1	39	68	Martin	Kuk			41	Key account manager	Obříství	768	768	A						M	2024	768
1	39	69	Jan	Šulc			39	zaměstnanec MěÚ Čáslav	Čáslav	768	768	A						M	2024	768
1	39	70	Karel	Havlíček	doc. Ing.	Ph.D., MBA	55	poslanec Poslanecké sněmovny ČR	Mníšek pod Brdy	768	768	A						M	2024	768
1	43	1	Jiří	Janeček			50	provozní pivovaru Malý Janek z Jinec	Jince	1244	156	A						M	2024	1662
1	43	2	Alena	Poláčková		dr. h. c.	63	místopředsedkyně DSSS	Bukovany	156	156	A						F	2024	1662
1	43	3	Blanka	Čejková			57	živnostník	Čáslav	762	762	A						F	2024	1662
1	43	4	Martin	Šimák			40	zemědělec	Kytín	79	79	A						M	2024	1662
1	43	5	Pavel	Kostka			50	strojník úpravy vody, předseda včelařů okr. Kutná Hora	Křesetice	762	762	A						M	2024	1662
1	43	6	Jaroslav	Dupák			69	karosář, výtvarník	Příbram	156	156	A						M	2024	1662
1	43	7	Jitka	Entlichová			66	živnostník	Kladno	762	762	A						F	2024	1662
1	43	8	Aleš	Jánský			55	střelmistr	Čelákovice	156	156	A						M	2024	1662
1	43	9	Barbora	Palánová			48	učitelka ZUŠ	Čáslav	762	762	A						F	2024	1662
1	43	10	Petr	Kulíšek			57	vedoucí posunu	Kutná Hora	156	156	A						M	2024	1662
1	43	11	Miloslav	Chudáček			76	tesař	Rožmitál pod Třemšínem	99	761	A						M	2024	1662
1	43	12	Jan	Poláček		dr. h. c.	42	předseda spolku	Zbýšov	156	156	A						M	2024	1662
1	43	13	Věra	Polnická			49	dipl. um. učitelka ZUŠ	Čáslav	762	762	A						F	2024	1662
1	43	14	Martin	Niesner			49	frézař	Týnec nad Sázavou	99	156	A						M	2024	1662
1	43	15	Věra	Čavdarova Bouřová			50	pečovatelka	Kladno	762	762	A						F	2024	1662
1	43	16	Květuše	Kašpárková			68	zdravotní sestra	Bukovany	99	156	A						F	2024	1662
1	43	17	Josef	Škarvada			67	zedník-štukatér	Bukovany	156	156	A						M	2024	1662
1	43	18	Vilém	Dlouhý			78	horník UD Příbram	Příbram	99	156	A						M	2024	1662
1	43	19	Josef	Dostál			73	důchodce	Nymburk	99	762	A						M	2024	1662
